,car_id,name,amount,region,condition,mileage
201,8dVGdgLz2Cr6GP5n0U97OiBl,Toyota Highlander 2009 Silver, 9360000,"Lagos State, Amuwo-Odofin",Foreign Used,288348 
203,8v1lhy3l22rUXDlohPNGpv73,Acura MDX 2006 Gray, 3640000,"Oyo State, Ibadan",Foreign Used,240893 
204,BEIuEJqBAa5DKevvzpw3p07u,Ford Edge 2013 Silver, 3990000,"Lagos State, Ikoyi",Nigerian Used,120994 
205,a4LkOhBjLmdui3vJXVAeO6Tu,Mercedes-Benz M Class ML 350 4Matic 2011 White, 13520000,"Abuja (FCT), Garki 2",Foreign Used,236001 
206,rJ9krT15h3JcWl9fbrCoYCns,Toyota Avalon 2009 Green, 3120000,"Lagos State, Alimosho",Nigerian Used,220738 
207,8h1879z9t62glaIz6Th8Gxnk,Nissan NP300 2014 White, 4410000,"Lagos State, Amuwo-Odofin",Nigerian Used,219216 
208,1mY0ETmWc3VcSAjuBNdCYBDM,Lexus RX 350 2007 Silver, 3885000,"Kwara State, Ilorin East",Nigerian Used,137585 
209,xrru09kpR08N78KXTFHDtA1E,Lexus GS 2007 Blue, 4160000,"Lagos State, Alimosho",Nigerian Used,186464 
210,39JIyjOcZUMFasnA55iWANaj,Toyota Sienna CE FWD 2006 White, 3150000,"Akwa Ibom State, Uyo",Nigerian Used,291934 
211,mHF0JtnqNguQak5Vm54UHxuu,Ford Edge 2007 Red, 3224000,"Lagos State, Alimosho",Nigerian Used,1 
212,aDRkoL8rorG822N4fPkeJgeo,Lexus GX 2005 Black, 11440000,"Lagos State, Ogba",Foreign Used,162208 
213,nOlYqWtz1o25yLoxeqKZojKp,Toyota Corolla 2010 Gold, 3640000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,215059 
214,fFiIZkkQ2es6q6Z1tWsSBz5w,Toyota Camry 2016 Blue, 7696000,"Abuja (FCT), Mararaba",Nigerian Used,46199 
216,uxIUJFKprVFtlEPIhsMgbPs,Toyota Highlander 2006 White, 3536000,"Lagos State, Alimosho",Nigerian Used,348935 
217,Cco0CT1SZeCqsaF5pSTLDpR9,Toyota Hilux 2011 Brown, 6720000,"Lagos State, Ikoyi",Nigerian Used,112642 
218,dbMBlDSaK7MPLrVootkKQpMN,Lexus IS 250 2008 Blue, 3570000,"Lagos State, Ikorodu",Nigerian Used,130486 
219,A5T63KANRERdaZXnc0K5kymO,Hyundai Santa Fe 2010 Blue, 5200000,"Lagos State, Apapa",Nigerian Used,200338 
220,b5AkgqpLuZCIa8wa1EhW3Nnu,Mercedes-Benz GLC-Class 2018 Black, 52000000,"Abuja (FCT), Gwarinpa",Foreign Used,63747 
221,jLKI70gHgZB254Z7DrfdVDkZ,Mercedes-Benz M Class 2008 Brown, 4680000,"Lagos State, Ilupeju",Nigerian Used,190579 
222,e1EiMUm6gRyVYU8gePKaKtLv,Mercedes-Benz C250 2012 Blue, 5565000,"Abuja (FCT), Jabi",Nigerian Used,144423 
223,3wIOPA8kAtrjSNdKB0NtHAYq,Ford Explorer 2013 Gray, 5250000,"Lagos State, Ikorodu",Nigerian Used,174963 
224,1p7FZe0yt7s387RkjjA9o5Le,Lexus LS 2016 White, 35700000,"Lagos State, Ilupeju",Foreign Used,199685 
225,ibYRr5iLSSDnFqfqeigMQivU,Toyota Highlander 2005 Blue, 3640000,"Lagos State, Alimosho",Nigerian Used,325286 
226,adgDxqxnsmRlRtAL2juNyEgy,Toyota Sienna 2010 Red, 7800000,"Lagos State, Magodo",Foreign Used,274864 
227,ariWdFgq7kGoiNuLRDbRpLNu,Toyota Highlander Limited 2011 White, 9450000,"Ondo State, Akure",Foreign Used,307939 
229,llPOleNSuehMAQv0QEIgAZQY,Toyota RAV4 2015 Gray, 10400000,"Oyo State, Ibadan",Nigerian Used,97636 
230,3IgWCtvqHelFBvVyWFz1cmxp,Lexus RX 300 2000 Green, 3640000,"Lagos State, Amuwo-Odofin",Nigerian Used,295801 
231,5xZg4jHJp2Itv98tRSMJapDY,Toyota RAV4 2013 Silver, 11235000,"Lagos State, Ojodu",Foreign Used,205979 
233,i5qbNHnZH70aTHKuERLUDG4N,Toyota Highlander 2013 Gray, 7665000,"Lagos State, Ajah",Nigerian Used,145807 
234,dUO7v2JPdwYzX6vY9TOrtxKJ,Toyota Camry 2007 Black, 3328000,"Akwa Ibom State, Uyo",Nigerian Used,267619 
235,nGZmQSJoXjBCB6IuGYmT0oSb,Toyota Avalon 2006 Gray, 3120000,"Lagos State, Apapa",Nigerian Used,110285 
236,5aDqIjy3Rnuk93n82qXNw28v,Toyota Camry 2012 Brown, 4725000,"Lagos State, Ikorodu",Nigerian Used,167642 
238,8qrmsKFC2NqHE4nPbV7nC61X,Pontiac Vibe 2003 Silver, 3120000,"Abuja (FCT), Gwarinpa",Nigerian Used,174055 
240,12z2D3wmvvZNL0ffeqkCMO5P,Toyota Camry 2011 Gray, 3900000,"Oyo State, Ibadan",Nigerian Used,141081 
241,fJQl0lptg3XIs5ihaQ85Ax5d,Lexus GX 2005 Silver, 11440000,"Lagos State, Mushin",Nigerian Used,132367 
242,dQbGwjrFuqn1bYTofrTMIiWR,Toyota Land Cruiser Prado 2008 Black, 14560000,"Abuja (FCT), Jabi",Nigerian Used,167638 
243,5tc9ymCVn86PEDMhJzsi8umw,Honda Accord 2013 Gray, 9360000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,58208 
244,7FkX2PaW4jUzapfrw01S09JH,Lexus IS 2010 White, 3570000,"Lagos State, Alimosho",Nigerian Used,243451 
245,vwtiPeOo3VZ22yAjYPpZ23m,Toyota Highlander 2013 Silver, 8925000,"Lagos State, Ikotun/Igando",Foreign Used,200496 
246,grsgypamGdIWu2PYME2mWUVX,Toyota Camry 2014 Black, 4620000,"Oyo State, Ibadan",Nigerian Used,66824 
247,fwi9j28u4b3n4FgLyMwiPXX5,Mazda CX-9 2009 Black, 5355000,"Lagos State, Amuwo-Odofin",Foreign Used,160966 
248,hmnpucveVDcxtH2ES5WBBf87,Toyota Camry 2008 Beige, 4200000,"Lagos State, Yaba",Foreign Used,333435 
249,9OXr8Yf5c4rzsaom9E9v55hb,Ford Focus 2013 Silver, 3150000,"Oyo State, Ibadan",Nigerian Used,Foreign Used
250,cye6dkdQNH8rCBYcmPwbYQhN,Lexus IS 250 2009 Blue, 3465000,"Ondo State, Akure",Foreign Used,278729 
251,P7XwI9ctP5IGEtV85ECK4io,Mercedes-Benz GLK-Class 2010 Silver, 6800000,"Lagos State, Alimosho",Nigerian Used,362790 
252,cqieULbW7LVhfLpnthuqCMYp,Lexus ES 2009 Black, 5533500,"Lagos State, Ojodu",Foreign Used,139875 
253,h1YYRjm6UvdqxfonxtdvpEd,Hyundai Sonata 2012 Black, 4160000,"Oyo State, Ibadan",Nigerian Used,147475 
254,icYdirpUxI5i3aiDsxgdY3Jb,Toyota Verso 2010 Gray, 3885000,"Oyo State, Ibadan",Foreign Used,241625 
255,ku0RvQvVPY4oXW4qPS2lpKl4,Ford Fusion 2018 Black, 7245000,"Lagos State, Lekki",Foreign Used,22836 
256,xB5pzbmAUYq8f2BwgInFhAOR,Acura TL 2010 Gray, 5720000,"Lagos State, Mushin",Foreign Used,128399 
257,g6oU7ZC4OriC9bhA9QV94NPZ,Honda Ridgeline 2008 Black, 5040000,"Lagos State, Mushin",Foreign Used,299173 
258,xCmGNMIGA4pUXiRUQ8VABHyZ,Toyota Camry 2013 Black, 7176000,"Abuja (FCT), Lugbe District",Nigerian Used,144801 
259,mBST2MCE5ju376XiO5TtAmMR,Toyota Sienna 2011 Gray, 7980000,"Lagos State, Ikorodu",Foreign Used,110479 
260,rAsMw064bEefPGpfgrAtM6on,Toyota 4-Runner SR5 V6 2007 Gray, 4680000,"Lagos State, Isolo",Nigerian Used,146527 
261,kcqQW8ToBi5Uqm1qusWgdGca,Toyota Corolla 2004 Silver, 3206250,"Edo State, Benin City",Nigerian Used,8506 
262,C06JbohhbWPAAmmdQcA37ITC,Mercedes-Benz GLK-Class 350 4MATIC 2011 Red, 7800000,"Lagos State, Magodo",Nigerian Used,105333 
263,zMi3unpyQdeb8kOJyDrPyzAn,Lexus LS 430 2005 Silver, 6825000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,350923 
264,2N1TUdRUMn9l9e3h2us9dIlj,Mercedes-Benz E350 2014 White, 9360000,"Abuja (FCT), Kubwa",Nigerian Used,24905 
265,64NlpK7N7sunw24pzvA1VXif,Mercedes-Benz GLK-Class 2012 Gray, 6247500,"Abuja (FCT), Wuse",Nigerian Used,217993 
266,llG9lmDPd6QEPj8G4fqXswQi,Land Rover Range Rover Sport HSE 4x4 (5.0L 8cyl 6A) 2010 Red, 8112000,"Akwa Ibom State, Uyo",Nigerian Used,Foreign Used
267,vXjMSHheDpYN8nE6wWIMayMX,Toyota Sienna 2005 White, 5200000,"Lagos State, Alimosho",Foreign Used,169510 
268,uumIxUzdxE1TfqgZEOjp2iBa,Toyota Venza LE AWD V6 2013 Gray, 10500000,"Ondo State, Akure",Foreign Used,370082 
269,BoHFG6EUlC6o2zz2luWVQlls,Lexus RX 350 2007 Silver, 8008000,"Rivers State, Port-Harcourt",Nigerian Used,145583 
270,x6TNWYIaWWLbuSSlZPrWpd8x,Dodge Grand Caravan 2010 Yellow, 4410000,"Ondo State, Akure",Foreign Used,138062 
271,iAQ7fGvfXTJCcJqSasSyDGhr,Mitsubishi L200 2015 White, 4200000,"Lagos State, Amuwo-Odofin",Nigerian Used,207670 
272,i5FnkFo3qeO0bVPIkVGDg45z,Acura MDX 2011 Gray, 5019000,"Lagos State, Amuwo-Odofin",Nigerian Used,115741 
273,1buMZX61tltEJ9QxRafbRnYq,Toyota 4-Runner 2005 Gray, 3744000,"Oyo State, Ibadan",Nigerian Used,204863 
274,rtBXArwh65LSZYn5FwEmjBzB,Honda Odyssey 2006 Green, 3570000,"Abuja (FCT), Mararaba",Nigerian Used,127923 
275,dH2fLby7HwocYvnr7LN2USQn,Lexus RX 2007 Silver, 4725000,"Lagos State, Ojodu",Nigerian Used,264750 
276,hLSoV81g1saZG7G80p5vTLuw,Hyundai H300 2013 Black, 6615000,"Abuja (FCT), Katampe",Nigerian Used,64293 
277,roBdCm7Klwa1ETrMKAGo3rEu,Ford Edge 2013 Gray, 5720000,"Abuja (FCT), Wuse",Nigerian Used,59534 
278,v3jP3S8UaoWhQPeEyeBrkDt6,Toyota Camry 2007 Black, 3536000,"Abuja (FCT), Mararaba",Nigerian Used,202212 
279,yPUnB64iMz9TsfPvS3tDSsyt,Toyota RAV4 2007 Black, 4160000,"Lagos State, Ikorodu",Nigerian Used,129620 
281,Chm7vICVy6hPxGUM7DrBFYu9,Toyota Highlander 2010 Silver, 10400000,"Lagos State, Ilupeju",Foreign Used,180203 
282,i6XLVHMvgsUmjPiMWqyg5HoV,Toyota Highlander Limited V6 2006 Black, 4368000,"Ondo State, Akure",Nigerian Used,209663 
283,uTysVeuQw6YxdOXnes88KGW,Toyota 4-Runner 2011 Gray, 7350000,"Delta State, Oshimili South",Nigerian Used,243953 
284,FGe649OHUqWh0oHIV15GsWr,Hyundai Veracruz 2008 Silver, 3255000,"Lagos State, Alimosho",Nigerian Used,163295 
285,mZosjw8iBFCFbUqAq57dZGeV,Mazda CX-7 2011 Gray, 4200000,"Lagos State, Isolo",Foreign Used,193464 
286,agNdi3u7vSQiFxsEyXKrftI0,Lexus GX 2012 Black, 13650000,"Abuja (FCT), Jabi",Nigerian Used,177885 
287,aToIepyBoomSrRPn6hCQNE99,Dodge Journey 2012 White, 4200000,"Lagos State, Magodo",Nigerian Used,313340 
288,fSiexwtMucDQqSnu7bqaq83J,Mercedes-Benz E350 2010 White, 6760000,"Abuja (FCT), Gwarinpa",Nigerian Used,212053 
289,zPyMpFqccMrwhr1AvQskgw5A,Mercedes-Benz M Class 2004 Blue, 3952000,"Lagos State, Alimosho",Nigerian Used,212987 
290,i5SfsaK3trqlGNpcjVUketHe,Pontiac G5 2007 Silver, 2520000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,166572 
291,26LeOdJ1GCkw2qxfcmBIPz6,Honda Pilot 2009 Gray, 3570000,"Abuja (FCT), Kubwa",Nigerian Used,142009 
292,90azs24J1joGskTHpeJXhHfU,Nissan Frontier 2007 Gray, 4725000,"Oyo State, Ibadan",Foreign Used,290210 
293,ntZOVz6hf12Mgqdw0HsnyvB3,Mazda CX-9 2010 White, 4328625,"Oyo State, Ibadan",Nigerian Used,286658 
294,kWx1oFkabWyEp9w3yitVEwDG,Mercedes-Benz C300 2009 Black, 7592000,"Lagos State, Magodo",Foreign Used,172717 
295,38OtrOSy7lfHB6yBEUSOUHhz,Lexus RX 350 2007 White, 8008000,"Lagos State, Ogba",Foreign Used,240148 
296,ru3IX5R9UGV04Ya7cVlciVOI,Toyota Camry 2007 Gray, 3640000,"Akwa Ibom State, Uyo",Nigerian Used,217676 
297,94I3kwuu1HMD1tkdj8WdGA7S,Toyota Sienna LE & 1 hatch 2000 Brown, 3045000,"Akwa Ibom State, Uyo",Foreign Used,302994 
298,glfIqFyju2DLVCXetJ5mT9fc,Mercedes-Benz GL-Class 2007 Silver, 5200000,"Lagos State, Alimosho",Nigerian Used,159228 
299,aWKUp8ssBEQi99i8sBqImXZe,Toyota Avalon 2019 Silver, 33280000,"Lagos State, Lekki",Foreign Used,16476 
300,naKNio3T8FBMQVRIUT9qifD5,Mercedes-Benz E350 2012 Black, 7800000,"Abuja (FCT), Kubwa",Nigerian Used,59235 
301,b6mjgiUFvAlxo8k1Iak5JxgA,Nissan Rogue 2012 Red, 4725000,"Ondo State, Akure",Foreign Used,304274 
302,uQk9xbYBcWakaTVNxw4uwXgU,Lexus RX 330 2004 Black, 5200000,"Oyo State, Ibadan",Nigerian Used,231514 
303,mzMpYHc3qGti5T81r6fg8qfa,Toyota Highlander 2005 Red, 3640000,"Lagos State, Ifako-Ijaiye",Nigerian Used,104826 
304,kgyfX3g25DksdXoIjbyeIdIn,Toyota Highlander 2009 White, 6760000,"Delta State, Oshimili South",Nigerian Used,194005 
305,fkwABSeRn0Q352k6viyeBSzH,Toyota Corolla 2009 Red, 4784000,"Oyo State, Ibadan",Nigerian Used,119683 
306,raGHZde67JYlk9vmlOnRPwp8,Mercedes-Benz GLK-Class 2012 White, 6720000,"Lagos State, Isolo",Nigerian Used,101661 
307,w4z0LYp1ouCBLJoAe7VyvGKz,Acura MDX 2005 Gray, 2288000,"Lagos State, Alimosho",Nigerian Used,347952 
308,hFE22qNMf8EgtVA6QQDf218w,Toyota Camry 2012 Red, 5292000,"Lagos State, Ajah",Foreign Used,167526 
309,a58np6UFhYz42KEqTo1LDZu7,Toyota 4-Runner 2008 Black, 3570000,"Kwara State, Ilorin East",Nigerian Used,135908 
310,8T45W32fhN2cZzPrwjTHOAX9,Ford Explorer 2016 Silver, 13000000,"Lagos State, Yaba",Nigerian Used,72339 
311,piFeX38BAY39iWpig0hDAJfJ,Nissan Altima 2013 Black, 5775000,"Lagos State, Ikorodu",Foreign Used,147217 
312,mlDK3kx13K7x10lalZQr3dWr,Chevrolet Orlando 2011 Gray, 11550000,"Lagos State, Ikoyi",Nigerian Used,108932 
313,eK8MUNM7sYS9RnqsFOD7ADVT,Mercedes-Benz GLS-Class 2017 Black, 30450000,"Lagos State, Amuwo-Odofin",Nigerian Used,461880 
314,uDRb4CmF5Rx7oVdGLhJN4n0G,Ford Explorer 4.0 2002 Gold, 3990000,"Abuja (FCT), Gwarinpa",Nigerian Used,377594 
315,B77edhR3KjDviXApjoqTYaQB,Mercedes-Benz GL-Class GL 450 2007 Black, 4239375,"Anambra State, Onitsha",Nigerian Used,280610 
316,tQ4LlftaVLVsYybYWgsNSrqe,Mercedes-Benz M Class 2014 Black, 14040000,"Lagos State, Ojodu",Nigerian Used,89202 
317,cMmTFiqNZQCireAK8qYHspzl,Hyundai Sonata 2011 Black, 4160000,"Lagos State, Ikeja",Nigerian Used,245461 
318,tCYq5ufDds4OGZPLOzYD73C0,Toyota Corolla 2009 Gray, 5200000,"Lagos State, Ikeja",Foreign Used,183926 
319,p47mIfe0A65DbptgVQLhKfXz,Hyundai Santa Fe 2007 Gray, 4056000,"Abuja (FCT), Mararaba",Nigerian Used,307758 
320,uHPxre4Ri0A77stXUnrbqglB,Toyota Venza 2009 White, 12480000,"Lagos State, Amuwo-Odofin",Foreign Used,294694 
321,itC48C83TrA4zWTqgP4P5sT2,Toyota Hilux 2002 White, 3675000,"Rivers State, Port-Harcourt",Nigerian Used,118011 
322,ksAxVdvYFNrKtsmk2j5nUH2N,Toyota Camry 2012 Gray, 6968000,"Akwa Ibom State, Uyo",Foreign Used,140337 
323,qegjSVHQfcOCGAd5WhpxJZ6o,Toyota Camry 2009 Red, 3150000,"Akwa Ibom State, Uyo",Nigerian Used,264424 
324,329PXOJSAGG3x8bJB7CRDIIt,Mercedes-Benz C300 2008 Gray, 4264000,"Ondo State, Akure",Nigerian Used,137440 
325,wHsOUV0z10jWXjVA2POuNN5Q,Toyota Corolla 2010 White, 4725000,"Lagos State, Lekki",Foreign Used,152562 
326,5Q75dXbPAt7IyVzH5AwmaEJ4,Lexus IS 2009 White, 4992000,"Lagos State, Ikorodu",Nigerian Used,103167 
327,pl6IdqIUFKNx4iZdNxWUyL3G,Honda Accord 2013 Burgandy, 4725000,"Abuja (FCT), Katampe",Nigerian Used,53204 
328,8CsQJw5Vpc5kYkdl7LH4gIUY,Honda Accord 2015 Black, 8736000,"Rivers State, Port-Harcourt",Nigerian Used,52222 
329,vXTL3otvgbLhatZoCWdve1FW,Hyundai Santa Fe 2008 White, 5200000,"Lagos State, Ikeja",Nigerian Used,240086 
332,wSaxr5NuFqSp5EhXc1PxmQpf,Mercedes-Benz E350 2011 Black, 6240000,"Lagos State, Lekki",Nigerian Used,274206 
333,tX0M1MN89GCDuWGFbRyRGoXI,Jeep Wrangler 2008 White, 7875000,"Lagos State, Lekki",Nigerian Used,79511 
335,ixSWH5gfpISjwd5K12XM9O1u,Toyota Corolla 2006 Blue, 2704000,"Oyo State, Ibadan",Nigerian Used,327301 
336,dX4vvSuUqSMNdYS3KPN84L21,Toyota Camry 2007 Silver, 2625000,"Lagos State, Ikoyi",Nigerian Used,127590 
337,BnYOB8USpmcXAJpGf8gda5JK,Isuzu Trooper 2000 Black, 1890000,"Oyo State, Ibadan",Nigerian Used,281380 
339,2URWYn745eI7U8SMRDqNalLw,Lexus RX 350 2008 Black, 3622500,"Imo State, Owerri",Nigerian Used,177962 
340,rm4Z1xU6Dd9dI5IH5WBUHygW,Toyota Camry 2013 Red, 5616000,"Abuja (FCT), Garki 2",Nigerian Used,243245 
343,rDUVbgdXhbPxlm8RGRAdQ57A,Toyota RAV4 LE AWD (2.5L 4cyl 6A) 2013 Black, 7586250,"Lagos State, Ikeja",Nigerian Used,186857 
345,nAijMjkFn7t9HmZSlxd0ftbb,Toyota Highlander Limited V6 AWD 2002 Green, 3120000,"Abuja (FCT), Garki 2",Nigerian Used,114787 
346,1Gwbl1LhJvzCVjSUdwfU9rvM,Infiniti FX35 2004 Silver, 2100000,"Oyo State, Ibadan",Nigerian Used,125959 
347,2Bpk4WJF5sMA8WT2VMpufjVo,Jeep Liberty 2012 Gray, 3150000,"Lagos State, Lekki",Nigerian Used,168734 
348,ljG9OxDQPaM7S4ck8UQx6QyC,Lexus IS 2006 Silver, 3244500,"Lagos State, Lekki",Nigerian Used,167857 
349,oOFfRkCanlPL01kmffcZdO4t,Lexus ES 2007 Silver, 4200000,"Kwara State, Ilorin East",Nigerian Used,411545 
350,zE9koQFeDkGcALDXRroCvlTW,Nissan Murano 2013 Gray, 5460000,"Lagos State, Ifako-Ijaiye",Foreign Used,139858 
351,5Iaha3uvZ7v0E1YX68yRl8wI,Honda Accord 2012 Purple, 5408000,"Lagos State, Ogba",Foreign Used,178028 
352,A4cuGS4UtJwzQ9MlqI2lLO2f,Ford Explorer 2008 Teal, 2310000,"Lagos State, Ogba",Nigerian Used,401448 
353,2GUfnMYoa8nrFFoQgVrna5Ev,Infiniti FX35 2006 Silver, 2600000,"Oyo State, Ibadan",Nigerian Used,1621432 
354,Bbs4HZ3WqazC2KwUMzWmnrQr,Nissan Xterra 2004 Gold, 8840000,"Lagos State, Alimosho",Nigerian Used,267839 
355,hf76C74S9x2FV5HoOhnNMy0D,Toyota Camry 2012 Black, 6720000,"Oyo State, Ibadan",Foreign Used,177764 
356,waQ4g3zKlSp5Dhe0pUlyNcwx,Toyota Highlander 2009 Black, 7280000,"Lagos State, Ifako-Ijaiye",Nigerian Used,226445 
359,q7saTAuSzZYRLK5MIkFQtmar,Ford F-150 FX4 2010 Red, 7350000,"Lagos State, Ikeja",Foreign Used,114985 
360,fm7PiVPjiFqexS3GpwVsmsWt,New Dongfeng Lingzhi M3 2022 Black, 17150000,"Lagos State, Ilupeju",Brand New,Nigerian Used
361,oONdoozdphWr37Lt7Vm3Oz4D,Mercedes-Benz M Class 2006 Red, 4680000,"Lagos State, Alimosho",Nigerian Used,Nigerian Used
363,mTKj3UXp4e6ChtaOaQjWKHmo,Ford F-150 2012 Blue, 8400000,"Lagos State, Lekki",Nigerian Used,178267 
364,z5QfzTx6NqoV0Hd7CmkfR11b,Nissan Sentra 2019 Gray, 6300000,"Lagos State, Ajah",Foreign Used,48899 
365,vcCfWRmYZSycEnNT5tZReT67,New GAC GS4 2023 Black, 18522000,"Lagos State, Ilupeju",Brand New,Nigerian Used
366,dtcouA9GUQjlBd8QBb41AlXN,Toyota Corolla 2010 Black, 4160000,"Lagos State, Ojodu",Nigerian Used,250204 
367,8wQcnHtmvOdiMdUaOCXeRsEQ,Toyota Camry 2007 Silver, 3432000,"Lagos State, Alimosho",Nigerian Used,175290 
368,akJpcQQb1T8imzwKENxfVVmd,Honda CR-V 2007 Black, 3432000,"Oyo State, Ibadan",Nigerian Used,310262 
369,uZnsTDsudrq0nkVU3kPaJJ9H,Chrysler 200 2015 White, 8925000,"Abuja (FCT), Jabi",Foreign Used,203737 
370,wwpDy9jc5LqlOTGm80Ca4noI,Toyota Corolla 2013 Gray, 4992000,"Ondo State, Akure",Nigerian Used,285622 
371,pWLixMIcxUn6BDPST1VCH3EX,Lexus ES 2014 Black, 7980000,"Lagos State, Ajah",Nigerian Used,144601 
372,oXL8YOCTFa2ykAJndXzewCLx,Toyota Avalon 2015 Off white, 8190000,"Lagos State, Victoria Island",Nigerian Used,209814 
373,kkAtzDoTpb8Y6ZRvtMTcwiuJ,Toyota Venza 2009 Gray, 5756625,"Lagos State, Alimosho",Nigerian Used,339955 
374,dEnulzTxn1B9uEADmdeleEWc,Pontiac Vibe 2006 Blue, 2600000,"Abuja (FCT), Kubwa",Nigerian Used,235688 
375,33RMlbrNAGiAgicc3HRq736I,Honda Ridgeline RTS 2006 Red, 3087000,"Imo State, Owerri",Nigerian Used,282572 
376,svkqLYO9T1Yv6aJoTAeiBumG,Toyota Corolla 2014 Black, 5775000,"Rivers State, Port-Harcourt",Nigerian Used,89826 
377,2RArg2Lox5hu41ePddnuLtNI,Ford Explorer 2005 Blue, 4472000,"Lagos State, Ojodu",Foreign Used,149489 
378,nvmmaaMVNC6HjucqeVAye6hE,JAC S5 2018 Silver, 3675000,"Kwara State, Ilorin East",Nigerian Used,84797 
379,XkVtzc7kiTqoDiKiZ1k23yG,Lexus GX 2015 Black, 17325000,"Lagos State, Ogudu",Nigerian Used,43185 
380,8FzKXNP1socom1k8btMjEBmA,Toyota RAV4 2009 Brown, 3570000,"Lagos State, Ikorodu",Nigerian Used,179087 
381,iOl5D3Lybmm8aIzoNcqET5Dj,Ford Explorer 2015 Black, 5775000,"Lagos State, Ilupeju",Nigerian Used,30828 
383,yvkUzLRdRmupZh6XKl41hTGT,Mercedes-Benz C300 2009 Gray, 5096000,"Abuja (FCT), Gwarinpa",Nigerian Used,272239 
384,tK1FpJwgoVBN4B3ALzwVtHuz,Toyota Corolla 2009 Gray, 3255000,"Oyo State, Ibadan",Nigerian Used,144469 
385,97lel1tcYEofgNVN42hE1xN0,Toyota Sienna CE FWD 2006 Green, 2205000,"Imo State, Owerri",Nigerian Used,187603 
386,nPLsSHFVoJ0Q6P2GQyBRtB6E,Honda Ridgeline 2008 Silver, 3990000,"Lagos State, Ojodu",Foreign Used,153864 
387,jM5IQg9Ms70pk34hn9xC5l6i,Toyota Avalon 2005 White, 2058000,"Rivers State, Port-Harcourt",Nigerian Used,216698 
388,zhSuXQZqYPWlJcWjWpcqEpKB,Peugeot 301 2017 Brown, 4357500,"Lagos State, Amuwo-Odofin",Nigerian Used,78635 
389,lfhlA53xsIPJzvCz7JeOYfSG,Isuzu Trooper 1999 Black, 2205000,"Oyo State, Ibadan",Nigerian Used,218259 
390,cwCCa3P1CMkLEKtnqRz6iHUe,Toyota Corolla 2009 Black, 3150000,"Lagos State, Apapa",Nigerian Used,102909 
391,B4RaEBW5wFEsimRFmkMK81fZ,Lexus ES 2009 Gray, 3780000,"Lagos State, Yaba",Nigerian Used,184637 
392,ufuLWBHAUaYuw43qsCAAyDxO,Ford F-150 2009 Black, 6825000,"Lagos State, Ifako-Ijaiye",Foreign Used,305621 
393,styDlrcnwXJgmiaOSXbZ8aF3,Lexus ES 2003 White, 2704000,"Lagos State, Ogudu",Nigerian Used,267654 
394,agXcbFOFfVTIEomSJ567uj09,Lincoln Navigator 2005 White, 2625000,"Lagos State, Lekki",Nigerian Used,121222 
395,wEfoRvpb8ZGa0qhpf3f7Fwu8,Ford Edge 2012 White, 5208000,"Lagos State, Surulere",Foreign Used,221096 
396,3CJBNHOug97A7xMuDO2wRSPr,Toyota Venza 2012 Gray, 13000000,"Lagos State, Ogba",Foreign Used,153098 
397,65QJgIY7HLWP5mhLG0K9OYKK,Land Rover Lr3 2006 White, 3045000,"Lagos State, Alimosho",Nigerian Used,267316 
398,rlnLqHqXCr6NmDmfL2z6vJaD,Lexus RX 330 2004 Black, 4368000,"Lagos State, Alimosho",Nigerian Used,301904 
399,3Kh88nmoycdecJRRiywKDCjk,Lexus GX 2012 White, 26000000,"Abuja (FCT), Lugbe District",Nigerian Used,112411 
400,hpyeIotlbu0LQlaECUijn9aj,Toyota Highlander 2008 Gray, 6240000,"Lagos State, Alimosho",Nigerian Used,104490 
401,3DQRt0nd4tjt1clqFDZNmd3x,Mazda CX-9 Sport AWD 2008 White, 2310000,"Rivers State, Port-Harcourt",Nigerian Used,309273 
402,m8GxNGOf4yKTeGXtyRDefv7D,Toyota Camry 2011 Red, 3848000,"Lagos State, Victoria Island",Nigerian Used,165420 
403,pNH96ocZnCSffSRFd7WVjjwH,Chevrolet Equinox 2015 Blue, 4200000,"Oyo State, Ibadan",Foreign Used,177157 
404,izQl2tuqI1KbN7BQbbSdwjzj,Dodge Durango 2012 Blue, 9975000,"Ondo State, Akure",Foreign Used,283195 
405,xxADXvGJ6IMpdLBpGfOTEpGg,Aston Martin DB9 2013, 21000000,"Lagos State, Alimosho",Foreign Used,Foreign Used
406,iASYw89WfJ4g2DzfMSg8eW40,Toyota Highlander 2008 Red, 6720000,"Lagos State, Amuwo-Odofin",Foreign Used,350279 
407,zoq0wNcPvExOuTXZlzmPmfTI,Toyota Camry 2005 Gray, 4004000,"Imo State, Owerri",Nigerian Used,518777 
408,BC8LStSCirI38ybgMi3uwcHa,Lexus RX 350 2016 Black, 27300000,"Lagos State, Yaba",Nigerian Used,10768 
409,fdIkUJBsbSbwiJwtlib3rpvM,Mercedes-Benz C300 2012 Blue, 5250000,"Abuja (FCT), Garki 2",Nigerian Used,150679 
410,zRWggIg8khINoKWnCjy7Y1Qq,Ford Edge 2011 Black, 5622750,"Lagos State, Ajah",Foreign Used,317834 
